product_name,category,img_link,product_link,discounted_price,actual_price,discount_percentage,rating,rating_count,Label
VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",https://m.media-amazon.com/images/I/418GxB04szL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Visio-World-inches-VW32A-Ready/dp/B07MKFNHKG/ref=sr_1_58?qid=1672909126&s=electronics&sr=1-58,6999,"12,999",0.46,4.2,"4,003",1
"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rbKciLrcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-RCT15-Supports/dp/B0BFWGBX61/ref=sr_1_59?qid=1672909126&s=electronics&sr=1-59,199,349,0.43,4.1,314,0
Tata Sky Universal Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/I/315GdnF+LcL._SY300_SX300_.jpg,https://www.amazon.in/TATASKY-Universal-Remote/dp/B01N90RZ4M/ref=sr_1_60?qid=1672909126&s=electronics&sr=1-60,230,499,0.54,3.7,"2,960",1
"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,https://m.media-amazon.com/images/I/41jxZkzNcnL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WN823N-300Mbps-Wireless-N-Adapter/dp/B0088TKTY2/ref=sr_1_61?qid=1672909126&s=electronics&sr=1-61,649,"1,399",0.54,4.2,"1,79,691",0
OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/512YHGuR4RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-inches-Ready-Smart-Android/dp/B09Q5SWVBJ/ref=sr_1_63?qid=1672909126&s=electronics&sr=1-63,15999,"21,999",0.27,4.2,"34,899",1
"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/313uqx3djjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/WeCool-Unbreakable-Charging-Purpose-iPhone/dp/B0B4DT8MKT/ref=sr_1_64?qid=1672909126&s=electronics&sr=1-64,348,"1,499",0.77,4.2,656,0
"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31pQZsxPR4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1079-Charging-Micro/dp/B08CDKQ8T6/ref=sr_1_65?qid=1672909126&s=electronics&sr=1-65,154,349,0.56,4.3,"7,064",1
"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41v00lhhdbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airtel-Digital-Remote-Compatible-Recording/dp/B07B275VN9/ref=sr_1_66_mod_primary_new?qid=1672909126&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-66,179,799,0.78,3.7,"2,201",0
Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/41Tz1YnJkoL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE65AKXXL/dp/B0B15CPR37/ref=sr_1_67?qid=1672909126&s=electronics&sr=1-67,32990,"47,900",0.31,4.3,"7,109",1
Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/310WOJIrwjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lapster-Type-Cable-computer-laptop/dp/B0994GFWBH/ref=sr_1_68?qid=1672909126&s=electronics&sr=1-68,139,999,0.86,4,"1,313",0
AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/414y0iu5NUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-USB-Type-C-2-0-Cable/dp/B01GGKZ0V6/ref=sr_1_69?qid=1672909126&s=electronics&sr=1-69,329,845,0.61,4.2,"29,746",1
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41611VFTGwL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Redmi-inches-Ready-L32M6-RA-Android/dp/B09F9YQQ7B/ref=sr_1_72?qid=1672909126&s=electronics&sr=1-72,13999,"24,999",0.44,4.2,"45,238",1
"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",https://m.media-amazon.com/images/I/41eJqkFjCRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-Cable-2-Pack-Black/dp/B014I8SX4Y/ref=sr_1_73?qid=1672909128&s=electronics&sr=1-73,309,"1,400",0.78,4.4,"4,26,973",0
"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/41x3iKbD-+L._SX342_SY445_.jpg,https://www.amazon.in/Portronics-Konnect-Charge-Charging-Resistant/dp/B09Q8HMKZX/ref=sr_1_74?qid=1672909128&s=electronics&sr=1-74,263,699,0.62,4.1,450,0
Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",https://m.media-amazon.com/images/I/51FicDnawaL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Ready-AR32NSV53HD-Black/dp/B0B9XN9S3W/ref=sr_1_75?qid=1672909128&s=electronics&sr=1-75,7999,"14,990",0.47,4.3,457,0
"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",https://m.media-amazon.com/images/I/41+mgWz7knL._SX300_SY300_.jpg,https://www.amazon.in/Model-P4-Swivel-32-55-inch-Motion-Cantilever/dp/B07966M8XH/ref=sr_1_76?qid=1672909128&s=electronics&sr=1-76,1599,"2,999",0.47,4.2,"2,727",1
"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31-BRsjrvDL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Type-C-USB-Male-Cable/dp/B01GGKYKQM/ref=sr_1_77?qid=1672909128&s=electronics&sr=1-77,219,700,0.69,4.3,"20,053",1
"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/41gztmbiIgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/oraimo-Charging-Syncing-Indicator-Compatible/dp/B0B86CDHL1/ref=sr_1_79?qid=1672909128&s=electronics&sr=1-79,349,899,0.61,4.5,149,0
"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41SNaWjuZWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/CEDO-OnePlus-Charging-Compatible-Devices/dp/B0B5ZF3NRK/ref=sr_1_80?qid=1672909128&s=electronics&sr=1-80,349,599,0.42,4.1,210,0
Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41w1didcczL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_81?qid=1672909128&s=electronics&sr=1-81,26999,"42,999",0.37,4.2,"45,238",1
"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pinnaclz-Original-Micro-USB-Charging/dp/B08R69VDHT/ref=sr_1_82?qid=1672909128&s=electronics&sr=1-82,115,499,0.77,4,"7,732",1
"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/41jlh3c7UbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-A750-Tangle-free-Transmission-Rebellious/dp/B09RWZRCP1/ref=sr_1_83?qid=1672909128&s=electronics&sr=1-83,399,999,0.6,4.1,"1,780",0
"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/31x3IUfMneL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-ABDC-10-Charging-Transmission-Compatible/dp/B09CMP1SC8/ref=sr_1_84?qid=1672909128&s=electronics&sr=1-84,199,499,0.6,4.1,602,0
"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l-eZHBfKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLXYP7Y/ref=sr_1_85?qid=1672909128&s=electronics&sr=1-85,179,399,0.55,4,"1,423",0
TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/51ow6bmLWIL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-32S5205/dp/B09ZPM4C2C/ref=sr_1_86?qid=1672909128&s=electronics&sr=1-86,10901,"30,990",0.65,4.1,398,0
"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/41KmCJuybRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SWAPKART-Charging-Compatible-iPhone-Devices/dp/B0B2DJDCPX/ref=sr_1_87?qid=1672909128&s=electronics&sr=1-87,209,499,0.58,3.9,536,0
Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/I/31C4z2M8TiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Basesailor-2nd-generation-Firestick-Remote/dp/B0BCZCQTJX/ref=sr_1_88?qid=1672909128&s=electronics&sr=1-88,1434,"3,999",0.64,4,32,0
"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xmv3WPs7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-Syncing-Charging-iPhone/dp/B07LGT55SJ/ref=sr_1_89?qid=1672909128&s=electronics&sr=1-89,399,"1,099",0.64,4.2,"24,269",1
"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31DDGpem3OL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/FLiX-Charging-480Mbps-Devices-XCD-C12/dp/B09NKZXMWJ/ref=sr_1_90?qid=1672909128&s=electronics&sr=1-90,139,249,0.44,4,"9,378",1
SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/41M9BBMSUdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Skywall-81-28-inches-Smart-32SWELS-PRO/dp/B08QX1CC14/ref=sr_1_91?qid=1672909128&s=electronics&sr=1-91,7299,"19,125",0.62,3.4,902,0
"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/412XfBAEikL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-350-Cable-Carbon-Black/dp/B0974H97TJ/ref=sr_1_92?qid=1672909128&s=electronics&sr=1-92,299,799,0.63,4.4,"28,791",1
"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J6oGU8w5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Cable-Braided-Charger-Smartphones/dp/B07GVGTSLN/ref=sr_1_93?qid=1672909128&s=electronics&sr=1-93,325,"1,299",0.75,4.2,"10,576",1
OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51ovMTXv9RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-43-inches-Android-Pro/dp/B09VCHLSJF/ref=sr_1_94?qid=1672909128&s=electronics&sr=1-94,29999,"39,999",0.25,4.2,"7,298",1
Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41imW51RweL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_95?qid=1672909128&s=electronics&sr=1-95,27999,"40,990",0.32,4.3,"4,703",1
Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/41RVzq6GiIL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE60AKLXL/dp/B092BJMT8Q/ref=sr_1_96?qid=1672909128&s=electronics&sr=1-96,30990,"52,900",0.41,4.3,"7,109",1
"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices ????? Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3135yilFsfL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Lapster-compatible-OnePlus-charging-Compatible/dp/B0BMXMLSMM/ref=sr_1_97?qid=1672909129&s=electronics&sr=1-97,199,999,0.8,4.5,127,0
"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/412fvb7k2FL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-WN3LG2-Syncing-Charging/dp/B07JH1C41D/ref=sr_1_98?qid=1672909129&s=electronics&sr=1-98,649,"1,999",0.68,4.2,"24,269",1
"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,https://m.media-amazon.com/images/I/31mgo4D-kPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Receiver-300Mbps-802-11b-Wireless-Network/dp/B0141EZMAI/ref=sr_1_99?qid=1672909129&s=electronics&sr=1-99,269,800,0.66,3.6,"10,134",1
OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/51F6FClq10L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_100?qid=1672909129&s=electronics&sr=1-100,24999,"31,999",0.22,4.2,"34,899",1
"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4112nea7JlL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Deuce-300-Resistant-Transmission-Mercurial/dp/B08HDH26JX/ref=sr_1_101?qid=1672909129&s=electronics&sr=1-101,299,699,0.57,4.2,"94,363",1
Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Uqr+A2THL._SY300_SX300_.jpg,https://www.amazon.in/Lapster-Micro-SuperSpeed-hard-cable/dp/B09VT6JKRP/ref=sr_1_102?qid=1672909129&s=electronics&sr=1-102,199,999,0.8,4.1,425,0
TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41mMrtrwgyL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-40S6505/dp/B09T3KB6JZ/ref=sr_1_103?qid=1672909129&s=electronics&sr=1-103,18990,"40,990",0.54,4.2,"6,659",1
"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/317-HiMYIgS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/ZEBRONICS-ZEB-USB150WF1-Supports-encryption-Standards/dp/B093QCY6YJ/ref=sr_1_104?qid=1672909129&s=electronics&sr=1-104,290,349,0.17,3.7,"1,977",0
"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41nGfip4QuS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Gilary-Charging-Braided-Magnetic-Charger/dp/B08LKS3LSP/ref=sr_1_109?qid=1672909129&s=electronics&sr=1-109,345,999,0.65,3.7,"1,097",0
TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/219039qa+PL._SY300_SX300_.jpg,https://www.amazon.in/TP-Link-TL-UE300-Gigabit-Ethernet-Network/dp/B00V4BGDKU/ref=sr_1_110?qid=1672909129&s=electronics&sr=1-110,1099,"1,899",0.42,4.5,"22,420",1
"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41fRMsvSy8L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-charging-Nylon-Braided-iPhone/dp/B08CHKQ8D4/ref=sr_1_111?qid=1672909129&s=electronics&sr=1-111,719,"1,499",0.52,4.1,"1,045",0
Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",https://m.media-amazon.com/images/I/41pA1xo-mIL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Dealfreez-Compatible-Silicone-Anti-Lost-D-Black/dp/B09BW334ML/ref=sr_1_112?qid=1672909129&s=electronics&sr=1-112,349,"1,499",0.77,4.3,"4,145",1
"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6GVLJ/ref=sr_1_113?qid=1672909129&s=electronics&sr=1-113,849,"1,809",0.53,4.3,"6,547",1
